round,accuracy,loss,train_loss,dissimilarity
96,0.625461,0.756389,0.696790848573049,0.09477866759821557
97,0.627306,0.761766,0.7026487902800242,0.08565351145652254
98,0.643911,0.735402,0.6783756256103516,0.08707822621827942
99,0.619926,0.768279,0.7084746114412943,0.08157701069781834
100,0.624539,0.762343,0.7022159131368001,0.09185734489398444
101,0.630996,0.748026,0.6886025186379751,0.09735273905034202
102,0.635609,0.748057,0.6887878100077311,0.0904380523683534
103,0.702030,0.689370,0.6416977071762084,0.08360871203988972
104,0.704797,0.699937,0.6624185156822204,0.08895982069484833
105,0.671587,0.707475,0.6532644887765249,0.08392527387450044
106,0.672509,0.706694,0.6519510777791341,0.06817708287472674
107,0.658672,0.722618,0.6653055771191915,0.0863247806785673
108,0.637454,0.740361,0.6815093775590261,0.09209199572066207
109,0.614391,0.807840,0.7428341658910116,0.1008499267190489
110,0.638376,0.746480,0.6877785483996074,0.07804466820233191
111,0.631919,0.750165,0.6910494637489318,0.08690425698840251
112,0.600554,0.856125,0.789744661251704,0.09082623596741352
113,0.610701,0.810615,0.7462148261070252,0.0940792803747324
114,0.602399,0.834962,0.767936662832896,0.08395073480344961
115,0.607011,0.834553,0.7675190071264902,0.0724450400158193
116,0.603321,0.835719,0.7672513922055563,0.07030896859522943
117,0.606089,0.817673,0.7497480312983195,0.07447838475227679
118,0.610701,0.791471,0.7255887111028035,0.059044954898032624
119,0.602399,0.793401,0.7261335623264312,0.06506718784690352
120,0.666052,0.692681,0.6357879344622294,0.06221226020077322
121,0.674354,0.687561,0.6315450008710225,0.07832461265367924
122,0.686347,0.676315,0.621772206624349,0.0743557925379298
123,0.661439,0.702790,0.6449629394213359,0.07672301342495605
124,0.643911,0.722403,0.6634011654059092,0.0797658581707317
125,0.641144,0.720959,0.6621217119693756,0.07764906666774934
126,0.705720,0.662516,0.6155832703908285,0.07703926157475212
127,0.676199,0.721699,0.6948868250846862,0.08171761029266839
128,0.677122,0.713836,0.6868262195587158,0.07798189289476506
129,0.688192,0.696709,0.6653612315654754,0.0738069864454969
130,0.703875,0.679718,0.6423645794391633,0.0716337946048681
131,0.715867,0.657841,0.6146934342384338,0.07950267593981009
132,0.708487,0.659345,0.614583994547526,0.06893639462942654
133,0.600554,0.842448,0.7718995340665181,0.09907743120495258
134,0.679889,0.671878,0.6174023095766703,0.10150620543516756
135,0.697417,0.661532,0.60994961977005,0.06478051545479738
136,0.591328,0.864788,0.7920570341746013,0.10092739095994469
137,0.587638,0.884200,0.8092788418134054,0.08293275388472425
138,0.596863,0.846497,0.7743315720558166,0.05763498496016946
139,0.598708,0.838909,0.7668402997652689,0.06021243120800338
140,0.614391,0.783395,0.7147727211316427,0.0735012657748972
141,0.617159,0.789675,0.722135047117869,0.08535845963751719
142,0.632841,0.753131,0.6883553187052409,0.0656547615732118
143,0.703875,0.647645,0.5993268823623658,0.08377856422785344
144,0.710332,0.647718,0.5988237679004669,0.07611246120774932
145,0.706642,0.654598,0.6022723535696666,0.09370483337577713
146,0.609779,0.820861,0.7504765311876933,0.0817434531323826
147,0.609779,0.804497,0.734223161538442,0.08131830100132273
148,0.607011,0.817646,0.746014453570048,0.08002699231205389
149,0.596863,0.848833,0.7748526807626088,0.06185054152355571
150,0.594096,0.844956,0.771009130080541,0.07172138839191719
151,0.634686,0.731759,0.6650508705774943,0.04382072990493646
152,0.690037,0.658989,0.6015403342247009,0.05711094035582647
153,0.624539,0.795321,0.7761477315425873,0.07186069123310095
154,0.692804,0.700841,0.6687136602401733,0.053105593139285145
155,0.712177,0.644482,0.5961996372540792,0.09698970460423728
156,0.690037,0.660016,0.6014627583821615,0.08784776572826236
157,0.704797,0.650042,0.5948292744159699,0.07483530846219766
158,0.680812,0.666823,0.6075018982092539,0.07306886291524298
159,0.678044,0.675028,0.613934113184611,0.0742071924419818
160,0.678044,0.675534,0.6126514085133871,0.08189238536714233
161,0.676199,0.673191,0.6104061396916708,0.05412651013936831
162,0.649446,0.712373,0.6431920051574707,0.0965229183252268
163,0.619926,0.765440,0.6915742286046346,0.04796372158046833
164,0.625461,0.736595,0.6643166208267212,0.08002584045394542
165,0.657749,0.702384,0.6331999786694844,0.09453229015035566
166,0.665129,0.687239,0.6193492396672566,0.0707993068607532
167,0.621771,0.767034,0.6920877325534821,0.09432106498468011
168,0.625461,0.752470,0.6781688221295674,0.05924330586065585
169,0.627306,0.746092,0.6735725975036622,0.07599203504320658
170,0.633764,0.729296,0.6584911211331685,0.07701746477726007
171,0.599631,0.839295,0.7604683248202005,0.06303163492230118
172,0.595941,0.847179,0.7675724768638611,0.055090094920680205
173,0.593173,0.892216,0.8093116982777914,0.05138111108017196
174,0.642989,0.711911,0.641063794294993,0.06313407639896887
175,0.638376,0.721426,0.6512284954388936,0.07388835222800341
176,0.646679,0.710710,0.641430648167928,0.08828065525771242
177,0.719557,0.636532,0.5916472450892131,0.06718455679503373
178,0.720480,0.638898,0.595319124062856,0.07032246084412076
179,0.716790,0.641243,0.598567004998525,0.0596799296481037
180,0.726937,0.634957,0.591362140973409,0.06806040322718625
181,0.638376,0.764919,0.7446064496040344,0.06697452526708517
182,0.649446,0.738239,0.7148224639892579,0.06738665595009724
183,0.718635,0.625067,0.5778024744987488,0.08522684878347177
184,0.721402,0.623691,0.573788948059082,0.07943806471677477
185,0.719557,0.623390,0.5720705191294352,0.07841534251553446
186,0.721402,0.621089,0.5677426075935363,0.09250062532443194
187,0.714022,0.627050,0.5706803719202678,0.04253387677048569
188,0.717712,0.623444,0.568235563437144,0.0736309055412101
189,0.714022,0.623831,0.5681811253229777,0.049064639466788046
190,0.698339,0.640159,0.5784399843215943,0.07871844085720779
191,0.694649,0.646401,0.5848316013813019,0.05749547859397354
192,0.714945,0.653351,0.617054957151413,0.0650142122015433
193,0.714022,0.663661,0.6301129118601481,0.05036859831673968
194,0.718635,0.653604,0.6190328665574392,0.07796341924379191
195,0.712177,0.659558,0.6250594186782837,0.06177866815107949
196,0.696494,0.675405,0.641372717221578,0.056331432887747515
197,0.715867,0.648699,0.6099445533752441,0.06203098976882182
198,0.710332,0.656925,0.6203282574812571,0.06428633759336465
199,0.731550,0.621276,0.577117794752121,0.06195373532472809
200,0.671587,0.678894,0.6117114456494649,0.047270193630237184
