round,accuracy,loss,train_loss,dissimilarity
66,0.455720,2.104178,2.1389002243677777,0.0
67,0.494465,1.867369,1.9298464357852936,0.0
68,0.494465,1.661033,1.69701446890831,0.0
69,0.484317,4.106575,3.915908313592275,0.0
70,0.477860,4.208027,4.003935537338257,0.0
71,0.493542,3.752133,3.5670941468079884,0.0
72,0.488007,3.754314,3.576310473680496,0.0
73,0.500000,3.374656,3.210012636979421,0.0
74,0.509225,3.143452,2.9972359498341876,0.0
75,0.508303,3.338446,3.1875432177384693,0.0
76,0.510148,3.752421,3.591049853960673,0.0
77,0.507380,3.649990,3.4948909000555672,0.0
78,0.495387,3.120689,2.989570416609446,0.0
79,0.494465,3.135932,3.00630313595136,0.0
80,0.497232,3.662596,3.5136124575138092,0.0
81,0.544280,1.288906,1.2291628273328146,0.0
82,0.523063,1.384152,1.3186920821666717,0.0
83,0.470480,1.564110,1.4782268532117209,0.0
84,0.456642,2.780444,2.645878633658091,0.0
85,0.595941,1.275473,1.2210701855023702,0.0
86,0.482472,1.632231,1.6651644869645437,0.0
87,0.506458,1.468892,1.4846256136894227,0.0
88,0.496310,1.530170,1.5524637587865193,0.0
89,0.493542,1.599641,1.6302914075056711,0.0
90,0.597786,1.273512,1.2728820768992106,0.0
91,0.607934,1.254815,1.249128646850586,0.0
92,0.641144,1.197489,1.1771187063058217,0.0
93,0.632841,1.230221,1.2095098876953125,0.0
94,0.471402,5.690561,5.43778790473938,0.0
95,0.469557,5.752917,5.49092936038971,0.0
96,0.469557,5.381746,5.13591520468394,0.0
97,0.481550,3.749700,3.5766009728113812,0.0
98,0.529520,1.349744,1.2755291223526002,0.0
99,0.526753,1.313044,1.2444436836242676,0.0
100,0.483395,6.113611,5.843440540631613,0.0
101,0.496310,5.794193,5.538247076670329,0.0
102,0.491697,5.618051,5.368498384157816,0.0
103,0.484317,3.372566,3.197448092301687,0.0
104,0.488007,3.353103,3.184324513276418,0.0
105,0.488007,3.302566,3.1372530460357666,0.0
106,0.513838,1.739876,1.625443156560262,0.0
107,0.456642,1.574031,1.4917224693298339,0.0
108,0.467712,1.639889,1.553265736103058,0.0
109,0.524908,1.380572,1.299474376042684,0.0
110,0.519373,1.470167,1.3861817574501039,0.0
111,0.523063,1.479584,1.3888797545433045,0.0
112,0.522140,1.461080,1.3732278919219971,0.0
113,0.524908,1.400152,1.3170303622881572,0.0
114,0.543358,1.165622,1.0969180138905843,0.0
115,0.623616,0.992111,0.9324462143580119,0.0
116,0.644834,0.951539,0.9314696423212687,0.0
117,0.672509,0.905558,0.8527451618512472,0.0
118,0.625461,1.036613,0.9659264453252157,0.0
119,0.636531,1.012006,0.9373356993993124,0.0
120,0.621771,1.051260,0.9755682675043742,0.0
121,0.627306,0.992066,0.9253338019053141,0.0
122,0.654059,0.981413,0.9307068808873494,0.0
123,0.663284,0.954048,0.9198832575480144,0.0
124,0.659594,0.951472,0.914300266901652,0.0
125,0.650369,0.968524,0.9346140162150065,0.0
126,0.323801,1.553837,1.5065282090504963,0.0
127,0.638376,0.963149,0.9408364772796631,0.0
128,0.669742,0.895461,0.8504960203170776,0.0
129,0.680812,0.863415,0.8221017169952393,0.0
130,0.662362,0.908380,0.8584375953674317,0.0
131,0.668819,0.866811,0.8305104827880859,0.0
132,0.422509,1.709806,1.7136633825302123,0.0
133,0.369926,1.827940,1.8342362642288208,0.0
134,0.398524,1.657794,1.6558235343297323,0.0
135,0.396679,1.678611,1.677772299448649,0.0
136,0.425277,1.593121,1.595748709042867,0.0
137,0.274908,2.074556,2.0837951342264813,0.0
138,0.285978,2.079227,2.0927550983428955,0.0
139,0.245387,2.247646,2.239528223673503,0.0
140,0.509225,1.566711,1.4779064639409383,0.0
141,0.513838,1.505860,1.4180724684397379,0.0
142,0.512915,1.508907,1.4278170442581177,0.0
143,0.514760,1.522477,1.443004207611084,0.0
144,0.652214,0.961644,0.9126198530197144,0.0
145,0.667897,0.959249,0.9120017687479655,0.0
146,0.647601,1.017346,0.9979818026224773,0.0
147,0.613469,1.055389,1.028578667640686,0.0
148,0.630996,1.034650,1.0188600556055705,0.0
149,0.627306,1.077074,1.0657059637705486,0.0
150,0.623616,1.082055,1.0735874430338541,0.0
151,0.607011,1.100549,1.0957786973317465,0.0
152,0.633764,0.996578,0.976978866259257,0.0
153,0.585793,1.131540,1.1301743952433267,0.0
154,0.643911,0.969766,0.9113105607032775,0.0
155,0.628229,1.049828,0.9985377581914266,0.0
156,0.628229,1.026102,0.9841213210423787,0.0
157,0.626384,1.025463,0.9844059189160664,0.0
158,0.496310,1.616115,1.6199613825480144,0.0
159,0.517528,1.412038,1.3993746236960094,0.0
160,0.527675,1.339676,1.3190278267860414,0.0
161,0.547048,1.248647,1.2220112578074138,0.0
162,0.545203,1.347376,1.3478712431589763,0.0
163,0.557196,1.263993,1.2536525122324627,0.0
164,0.558118,1.227509,1.2163052153587341,0.0
165,0.549815,1.225935,1.2083408347765605,0.0
166,0.522140,1.448956,1.4379884227116904,0.0
167,0.534133,1.339600,1.2576673030853271,0.0
168,0.508303,2.601536,2.4692967764536538,0.0
169,0.500923,2.764571,2.6266817967096965,0.0
170,0.490775,7.543721,7.211734875837962,0.0
171,0.503690,6.945568,6.638234877586365,0.0
172,0.498155,6.750726,6.455348922411601,0.0
173,0.499077,5.268022,5.0340166838963825,0.0
174,0.524908,3.184882,3.025308085680008,0.0
175,0.517528,3.013177,2.8615137825409573,0.0
176,0.518450,2.974903,2.8277978638807935,0.0
177,0.514760,2.633930,2.5051086195309957,0.0
178,0.511993,2.724868,2.597176746527354,0.0
179,0.511070,2.703186,2.579875858624776,0.0
180,0.524908,2.499183,2.3865477458635964,0.0
181,0.511993,6.051893,5.7984882259368895,0.0
182,0.530443,5.680166,5.450519020160039,0.0
183,0.526753,5.687862,5.452018435796102,0.0
184,0.522140,5.691994,5.4511745365460715,0.0
185,0.533210,5.389030,5.163186385631561,0.0
186,0.539668,5.445039,5.202288999160131,0.0
187,0.541513,5.498708,5.254005453586578,0.0
188,0.547048,5.202162,4.969261608521143,0.0
189,0.557196,3.588981,3.4310194619496666,0.0
190,0.558118,3.595672,3.434269846280416,0.0
191,0.559963,3.455485,3.29979723572731,0.0
192,0.559041,3.512589,3.3555596562226615,0.0
193,0.564576,3.480414,3.327823474009832,0.0
194,0.556273,3.353336,3.206957923968633,0.0
195,0.564576,3.431810,3.2856738630930584,0.0
196,0.564576,3.484767,3.336366757551829,0.0
197,0.559963,4.814142,4.61077841758728,0.0
198,0.555351,4.720810,4.514083878993988,0.0
199,0.556273,4.701533,4.495452313423157,0.0
200,0.548893,4.082650,3.9101247072219847,0.0
