round,accuracy,loss,train_loss,dissimilarity
173,0.533210,1.207318,1.1120229371388752,0.7711896516781547
174,0.609779,1.120287,1.074296021858851,0.8659969647422973
175,0.624539,1.035267,0.9738799822330475,0.5947802237666132
176,0.603321,1.110012,1.032604727745056,0.5715558976935352
177,0.619004,1.168394,1.1028923853238424,1.1641510191486446
178,0.596863,1.184873,1.1426556154092153,0.5883786376327833
179,0.624539,1.090814,1.0310287630558015,0.6122337872332511
180,0.621771,1.065958,1.0025466465950013,0.3427305103710985
181,0.600554,1.208719,1.1430939173698424,0.8468808161430691
182,0.602399,1.190640,1.1437447985013327,0.47373864549962125
183,0.590406,1.300102,1.234191099802653,1.3033440692164084
184,0.544280,1.432838,1.4100763110319774,1.0261745504870523
185,0.601476,1.294201,1.2520836957295736,0.5613735343790921
186,0.634686,1.153940,1.0832271921634673,1.2266568809549798
187,0.576568,1.277854,1.1924821142355602,0.8674970433808236
188,0.621771,1.259396,1.2021394975980122,0.7863090477787836
189,0.615314,1.196517,1.1414384309450785,0.7877898317161119
190,0.564576,1.237627,1.1549643353621164,1.0860140261354434
191,0.598708,1.125081,1.0549677546819052,0.41639285672485543
192,0.625461,1.080321,1.024024280309677,0.3650384278488888
193,0.634686,1.139447,1.115157273610433,0.31470507663990643
194,0.530443,1.543148,1.5636985429128012,0.30364006599243204
195,0.568266,1.338823,1.326166309515635,0.5230931606625203
196,0.473247,1.893870,1.9036058183511098,0.7770352259914064
197,0.536900,1.345178,1.2627829786141713,0.8537970275612079
198,0.597786,1.199835,1.1213268725077312,0.6478621365121775
199,0.629151,1.115401,1.0458027323087056,0.25286083048505303
200,0.628229,1.098235,1.0493456800778707,1.2865978481969405
