round,accuracy,loss,train_loss,dissimilarity
142,0.628763,1.021658,0.5459320637255328,0.778082119813135
143,0.633222,1.040224,0.2563052395620481,1.0429337536668162
144,0.649944,1.055627,0.21668728621913338,0.751091096389664
145,0.649944,1.023715,0.7108731309050911,0.5918256405159869
146,0.673356,1.022704,0.6348501427120612,0.913743002992635
147,0.675585,0.960735,0.6635434998190459,1.0066061637604962
148,0.676700,0.960197,0.25605134439532035,0.6910119941768947
149,0.658863,0.934931,0.8483152368429866,1.3395230337309936
150,0.644370,0.976020,0.5864282713007731,0.7420089495086639
151,0.653289,0.987756,0.35217417457916067,0.7758525287235837
152,0.655518,1.006107,0.37101350559826096,0.9244263778085746
153,0.663322,0.990482,0.45156983362038466,1.0124572279396402
154,0.668896,0.991873,0.6557444595221026,0.8104288844891239
155,0.663322,1.011423,0.6001657068474437,0.9879003495510399
156,0.667781,1.043789,0.2595022963740909,1.0857891604506391
157,0.665552,0.992283,0.8182908904261986,0.7395599438408967
158,0.663322,1.005225,0.7698755604147492,0.9108068120644779
159,0.668896,1.017981,0.715029221639852,1.0038302659395444
160,0.667781,1.012148,0.3120659059690286,0.9035173738379675
161,0.638796,0.950684,0.6452710608216866,0.9592794258502209
162,0.652174,0.958138,0.7143511076381813,1.0332942022193714
163,0.648829,0.973496,0.27214545771982035,0.6785142152024142
164,0.637681,0.986495,0.6481807877541846,0.7813051937680348
165,0.638796,0.993708,0.6675633228593637,0.8914134011493199
166,0.630992,1.002915,0.6050205644825168,0.7936305830035009
167,0.627648,1.002201,0.5740386086223264,0.7286740572988516
168,0.638796,0.964463,0.4920153576148247,0.6010429760749316
169,0.649944,0.937276,0.5890379447863328,0.7470392142264517
170,0.648829,0.969411,0.5122553597269364,0.6039332898832842
171,0.643255,0.958027,0.6432663529455858,0.9439872250078518
172,0.653289,0.930635,0.8003624950613993,1.0686269945946314
173,0.641026,0.954756,0.4247908712840102,0.6201490262424116
174,0.659978,0.921063,0.5053234535945601,0.7394775421927607
175,0.677815,0.894673,0.4809010713688033,0.550898668419805
176,0.671126,0.908059,0.42500937862852434,0.7750595469951265
177,0.681159,0.931811,0.3140958853915189,0.7246991968747258
178,0.667781,0.924734,0.43075008312278734,0.9161326700364185
179,0.652174,0.954579,0.6321304726669223,0.7092682450969451
180,0.645485,0.977857,0.45058347220307926,0.8653899882763046
181,0.657748,1.011237,0.43202231446804473,0.9410322846380477
182,0.661093,0.990565,0.47380968871825796,0.5926097858260886
183,0.665552,0.932484,0.6428368629335381,1.1650862494300038
184,0.658863,0.948185,0.3512307684178783,0.7066611641910953
185,0.655518,0.984326,0.6918921702635443,0.8701268433019074
186,0.644370,1.009115,0.4856027664888517,1.090841478305623
187,0.643255,1.028309,0.38388611306125214,0.5437836436941086
188,0.648829,0.967476,0.5349460051967025,1.1320149616159447
189,0.638796,0.952254,0.3501591482125254,0.8896484921470083
190,0.639911,0.969674,0.3819229494080272,1.060975664302081
191,0.641026,1.027771,0.37142028249846476,0.8831022259435489
192,0.663322,1.014894,0.5591876165024686,0.8159556575341972
193,0.657748,1.047974,0.20034873979730453,0.6152768459097397
194,0.656633,1.073658,0.24473337579949772,0.6304174048952835
195,0.630992,0.995302,0.5797802844258366,1.0509672105787458
196,0.627648,1.003604,0.3600937947153922,0.755818319616432
197,0.632107,0.999028,0.31218781022048525,0.596578311948396
198,0.638796,0.975413,0.7345165748011948,1.1796435120976496
199,0.639911,0.997906,0.33078688681746743,0.9326939832552956
200,0.637681,0.996999,0.5339859425463335,0.8394049123775068
